Timestamp,Num_of_Apps,Total_Users,Avg_Breakdowns,Avg_Response_Time,Avg_Errors,Avg_Uptime,Issue,Deployment_Freq,Success_Rate,Environment
14-05-2024 13:13,13,472,9,21,3,0.499473444,low,447,0.656373487,Environment 15
18-05-2024 01:28,7,228,9,16,16,0.905348491,low,97,0.695229108,Environment 94
16-05-2024 18:45,19,350,9,38,8,0.759407474,Medium,486,0.677620053,Environment 78
17-05-2024 15:49,19,384,7,11,3,0.308023584,critical,96,0.745599962,Environment 43
20-05-2024 06:36,11,449,1,38,17,0.789361734,critical,392,0.857538162,Environment 54
19-05-2024 16:13,8,344,1,29,15,0.69786918,Medium,232,0.776388638,Environment 34
20-05-2024 07:06,18,193,9,2,5,0.601063835,critical,492,0.808106756,Environment 25
12-05-2024 20:36,13,472,0,32,8,0.627452587,Medium,343,0.506165305,Environment 100
14-05-2024 00:24,16,207,5,33,12,0.357187871,critical,186,0.52133365,Environment 25
12-05-2024 02:56,7,358,0,21,2,0.526137644,low,423,0.525821733,Environment 67
15-05-2024 00:14,7,214,3,1,7,0.358159196,critical,410,0.91803954,Environment 44
17-05-2024 07:11,19,422,2,29,15,0.664166494,low,469,0.553060941,Environment 120
19-05-2024 18:20,12,321,7,17,20,0.365808259,critical,309,0.791440961,Environment 112
20-05-2024 22:07,12,273,9,39,9,0.652184716,critical,296,0.779729753,Environment 87
20-05-2024 22:56,13,377,9,34,12,0.655426249,Medium,465,0.784576018,Environment 96
15-05-2024 20:20,18,205,5,4,13,0.852764234,critical,108,0.656534291,Environment 70
20-05-2024 23:28,19,464,3,17,20,0.364999385,low,335,0.72723983,Environment 102
13-05-2024 22:39,20,299,3,47,0,0.680679441,Medium,112,0.556474968,Environment 58
13-05-2024 01:37,6,371,5,21,9,0.453185274,low,255,0.91743234,Environment 90
16-05-2024 21:02,19,248,9,2,6,0.365958283,Medium,215,0.605126866,Environment 12
14-05-2024 19:10,6,172,0,39,12,0.849905736,critical,251,0.841097415,Environment 58
12-05-2024 19:15,18,375,5,32,11,0.528692509,critical,41,0.732408736,Environment 104
13-05-2024 10:53,20,179,7,23,20,0.914457081,low,157,0.703936322,Environment 10
18-05-2024 04:21,6,225,0,15,5,0.750890991,Medium,218,0.650255489,Environment 46
17-05-2024 06:09,14,188,7,4,8,0.741729149,critical,493,0.757321826,Environment 49
18-05-2024 11:03,16,154,6,35,9,0.553229152,low,385,0.830012901,Environment 58
13-05-2024 07:59,6,112,8,42,15,0.383190372,low,42,0.650155307,Environment 61
18-05-2024 22:20,9,170,2,42,6,0.434163956,critical,144,0.793758371,Environment 67
12-05-2024 09:12,17,260,8,49,13,0.711986925,critical,92,0.738025797,Environment 100
18-05-2024 17:38,7,441,10,48,14,0.613036459,critical,435,0.937845703,Environment 96
15-05-2024 05:37,13,328,3,48,1,0.451762832,critical,423,0.531282349,Environment 5
19-05-2024 19:11,18,480,2,42,12,0.547439991,Medium,138,0.830068368,Environment 67
19-05-2024 00:35,13,454,7,3,19,0.502682855,Medium,261,0.915918309,Environment 73
15-05-2024 15:55,9,402,1,31,12,0.512794738,Medium,356,0.912462657,Environment 71
21-05-2024 13:31,17,329,2,8,12,0.466169648,low,227,0.644969847,Environment 52
11-05-2024 17:56,20,156,3,1,2,0.710745205,critical,42,0.629499582,Environment 18
15-05-2024 11:00,10,377,10,38,15,0.88607248,Medium,476,0.519305968,Environment 21
13-05-2024 20:24,19,166,6,23,6,0.621394172,Medium,294,0.698420519,Environment 105
15-05-2024 01:40,15,186,3,44,19,0.736350162,low,157,0.681666861,Environment 81
20-05-2024 16:36,8,246,3,11,15,0.596643724,low,42,0.67987039,Environment 44
12-05-2024 03:07,19,463,10,49,8,0.688118732,low,450,0.761933634,Environment 64
18-05-2024 04:46,16,306,8,6,18,0.477534048,Medium,454,0.555593779,Environment 45
13-05-2024 19:31,7,283,10,49,10,0.836598846,critical,359,0.718453105,Environment 67
13-05-2024 21:10,18,174,0,32,8,0.435438807,low,245,0.809789511,Environment 105
18-05-2024 16:53,16,432,7,12,5,0.693739366,critical,217,0.752909583,Environment 54
18-05-2024 18:09,5,205,3,1,1,0.728690051,Medium,214,0.922106421,Environment 41
21-05-2024 02:30,18,162,8,38,14,0.784135193,critical,57,0.672215209,Environment 110
19-05-2024 09:52,13,222,3,16,16,0.670135028,Medium,396,0.702450182,Environment 100
14-05-2024 02:18,5,148,1,22,2,0.345241357,low,464,0.62147943,Environment 87
15-05-2024 10:08,6,450,1,50,19,0.738630379,low,324,0.861002686,Environment 39
15-05-2024 19:36,15,499,2,18,1,0.90308867,Medium,299,0.875598886,Environment 26
20-05-2024 02:56,5,421,4,16,6,0.831745815,critical,171,0.947665343,Environment 94
13-05-2024 05:57,8,355,7,4,15,0.836126671,low,454,0.816096983,Environment 71
13-05-2024 15:45,8,236,10,14,13,0.508990329,low,305,0.650212,Environment 112
20-05-2024 18:15,12,296,1,12,20,0.461053493,low,216,0.625870589,Environment 34
19-05-2024 03:14,18,127,6,28,18,0.467490808,low,190,0.914208899,Environment 90
19-05-2024 01:45,11,145,4,2,15,0.928813757,critical,244,0.914860071,Environment 96
19-05-2024 03:25,7,477,2,36,10,0.670728092,low,193,0.581982912,Environment 109
18-05-2024 01:25,7,429,0,39,18,0.637264999,critical,443,0.723184857,Environment 15
20-05-2024 00:46,10,489,0,11,5,0.410768557,critical,61,0.669447518,Environment 51
17-05-2024 10:38,10,417,10,6,11,0.405696994,low,319,0.839697552,Environment 20
19-05-2024 15:47,6,412,0,36,3,0.369165139,low,219,0.840460149,Environment 58
20-05-2024 19:49,5,197,7,5,0,0.901415667,low,406,0.624668948,Environment 4
16-05-2024 22:09,13,356,4,14,17,0.857729577,low,86,0.588460689,Environment 68
20-05-2024 01:56,14,380,9,33,17,0.332399219,low,477,0.505571601,Environment 106
14-05-2024 21:43,12,373,10,44,19,0.854600903,Medium,485,0.697043812,Environment 109
18-05-2024 17:12,9,246,0,26,17,0.934613172,Medium,104,0.947473624,Environment 109
15-05-2024 13:44,20,102,3,46,13,0.430347081,critical,307,0.646824503,Environment 67
15-05-2024 09:18,12,408,0,32,2,0.307987015,Medium,126,0.936522495,Environment 116
20-05-2024 06:49,5,429,2,2,9,0.831471089,low,153,0.908870384,Environment 17
18-05-2024 13:04,18,112,0,31,4,0.551654579,low,53,0.585701638,Environment 45
18-05-2024 16:24,8,158,10,28,15,0.922799037,critical,40,0.610419995,Environment 71
19-05-2024 06:49,11,418,4,7,3,0.457149126,low,480,0.755116205,Environment 40
15-05-2024 18:32,9,209,2,18,5,0.345655141,low,331,0.510706563,Environment 27
18-05-2024 08:59,5,167,9,6,5,0.662241164,critical,120,0.82082591,Environment 6
18-05-2024 10:38,18,162,8,34,10,0.63831969,low,261,0.691749543,Environment 59
13-05-2024 18:41,5,334,3,16,11,0.894657068,Medium,215,0.594726669,Environment 64
15-05-2024 20:01,5,129,10,8,4,0.773983983,critical,461,0.687883715,Environment 27
16-05-2024 02:51,10,286,6,39,1,0.835369375,Medium,204,0.903020916,Environment 32
17-05-2024 04:00,18,440,2,47,15,0.881612444,critical,335,0.737874387,Environment 70
19-05-2024 12:27,10,181,6,44,14,0.328195763,low,117,0.729840583,Environment 45
20-05-2024 10:08,18,114,0,12,1,0.303488689,critical,45,0.635419784,Environment 113
19-05-2024 09:00,18,449,2,30,19,0.855658258,critical,492,0.867987662,Environment 10
15-05-2024 21:16,17,415,1,14,12,0.901896039,low,191,0.881945642,Environment 47
13-05-2024 21:14,20,369,4,18,3,0.840386807,critical,371,0.614608302,Environment 57
16-05-2024 02:18,18,110,1,11,17,0.443468786,Medium,120,0.715255563,Environment 78
16-05-2024 01:27,9,241,0,39,17,0.713861936,low,58,0.704903024,Environment 113
13-05-2024 14:35,8,136,1,2,10,0.918062697,Medium,237,0.605420053,Environment 89
13-05-2024 14:57,6,448,7,42,19,0.826659099,Medium,378,0.905825385,Environment 101
16-05-2024 08:56,5,389,1,9,8,0.594022979,Medium,274,0.646360327,Environment 33
12-05-2024 09:23,8,451,6,48,1,0.763437198,Medium,211,0.540791469,Environment 5
14-05-2024 12:46,10,310,5,15,18,0.713461758,low,105,0.660291719,Environment 88
15-05-2024 20:45,15,445,4,41,10,0.74361645,critical,95,0.550427557,Environment 117
17-05-2024 11:31,20,131,6,16,8,0.749085861,critical,400,0.685055482,Environment 18
19-05-2024 21:22,20,285,10,27,11,0.841197269,Medium,370,0.647483161,Environment 49
12-05-2024 20:01,8,111,2,30,8,0.595766409,low,297,0.599601726,Environment 98
16-05-2024 04:50,5,165,2,17,4,0.935194816,Medium,443,0.565881962,Environment 31
19-05-2024 01:24,15,196,6,38,4,0.644179473,Medium,149,0.531519266,Environment 1
21-05-2024 09:16,17,153,6,15,12,0.878800883,critical,111,0.505952255,Environment 73
21-05-2024 14:32,14,444,2,31,4,0.695947451,Medium,296,0.779890216,Environment 37
19-05-2024 09:48,14,159,3,34,4,0.531487811,low,120,0.730367698,Environment 15
20-05-2024 09:29,10,217,4,6,12,0.433063403,critical,453,0.654076036,Environment 103
17-05-2024 03:26,13,479,8,34,2,0.867434232,low,395,0.935679413,Environment 72
16-05-2024 19:26,18,319,4,37,18,0.355620746,Medium,247,0.827739582,Environment 119
17-05-2024 02:39,17,369,7,50,19,0.374579532,Medium,169,0.804049281,Environment 72
12-05-2024 09:58,17,241,0,37,16,0.723622233,Medium,239,0.676753787,Environment 78
12-05-2024 09:12,11,356,8,3,6,0.477757941,Medium,67,0.545604166,Environment 20
13-05-2024 06:01,15,388,4,30,4,0.706008112,low,122,0.721103719,Environment 61
17-05-2024 17:26,18,376,2,13,0,0.615554933,low,162,0.825957716,Environment 81
17-05-2024 05:57,7,446,0,50,11,0.942183988,low,357,0.86020901,Environment 1
17-05-2024 17:20,19,442,7,18,2,0.619882348,low,40,0.833645535,Environment 99
19-05-2024 19:43,17,244,7,25,9,0.358399798,critical,281,0.581903862,Environment 119
16-05-2024 01:14,9,446,8,45,6,0.589954752,low,465,0.74118494,Environment 46
20-05-2024 11:39,5,336,2,38,5,0.799158312,low,89,0.662622451,Environment 95
14-05-2024 19:50,7,306,0,45,11,0.691048217,low,44,0.694359785,Environment 74
12-05-2024 21:34,5,148,7,45,17,0.809221193,low,193,0.711561892,Environment 41
18-05-2024 00:46,19,406,7,6,2,0.85737578,critical,43,0.536903812,Environment 77
21-05-2024 07:49,16,363,10,47,9,0.705819561,critical,63,0.891055776,Environment 44
15-05-2024 20:39,11,363,6,25,13,0.528659289,critical,226,0.925664497,Environment 46
17-05-2024 09:21,12,306,5,26,12,0.710304816,low,49,0.874910246,Environment 4
17-05-2024 14:26,18,254,3,22,1,0.62671276,low,469,0.882077527,Environment 38
20-05-2024 21:02,10,420,10,40,5,0.806537023,Medium,479,0.63850269,Environment 90
16-05-2024 05:17,9,318,5,3,12,0.741985791,low,465,0.75818568,Environment 45
17-05-2024 22:44,20,113,2,8,20,0.878857774,Medium,345,0.780689451,Environment 113
14-05-2024 16:17,7,483,6,9,18,0.807469207,low,468,0.784438692,Environment 62
18-05-2024 03:01,16,372,2,49,2,0.817133117,low,183,0.519007703,Environment 96
21-05-2024 09:08,16,461,8,7,13,0.663880415,Medium,213,0.545216828,Environment 106
19-05-2024 18:46,15,148,1,12,3,0.50143806,Medium,188,0.846490195,Environment 46
14-05-2024 22:13,14,130,0,25,20,0.444757094,Medium,485,0.657880583,Environment 28
18-05-2024 17:24,14,212,3,6,18,0.324952388,low,71,0.835757106,Environment 65
16-05-2024 01:15,11,425,1,16,13,0.34883056,critical,437,0.841848176,Environment 64
13-05-2024 14:43,8,106,7,27,11,0.607152973,Medium,130,0.815542415,Environment 17
18-05-2024 13:49,11,183,1,30,6,0.807496719,critical,188,0.58428373,Environment 35
19-05-2024 07:05,8,130,3,10,2,0.925022943,critical,52,0.723346193,Environment 90
20-05-2024 14:37,16,246,3,15,15,0.580835609,Medium,74,0.543040339,Environment 72
20-05-2024 10:58,13,210,4,29,20,0.666761109,critical,365,0.517699907,Environment 58
20-05-2024 13:25,18,326,7,11,13,0.929122107,low,351,0.651342971,Environment 20
21-05-2024 04:09,7,197,8,38,19,0.947210723,low,67,0.86986896,Environment 53
16-05-2024 00:38,9,258,10,36,6,0.532128447,critical,59,0.899529266,Environment 67
21-05-2024 09:56,6,105,6,27,18,0.460139831,critical,438,0.871128308,Environment 108
17-05-2024 19:17,11,369,4,16,16,0.745998731,Medium,401,0.764204215,Environment 32
15-05-2024 08:21,18,235,5,4,0,0.487213475,Medium,362,0.717096458,Environment 72
13-05-2024 07:57,5,288,2,12,12,0.460135169,low,451,0.840504576,Environment 6
21-05-2024 06:54,19,492,3,7,5,0.494293636,Medium,401,0.539341037,Environment 84
19-05-2024 17:57,14,359,4,45,7,0.53542664,Medium,163,0.579970105,Environment 40
14-05-2024 15:18,17,299,4,15,20,0.887996758,Medium,407,0.646027468,Environment 40
13-05-2024 13:13,11,112,1,21,7,0.860066548,Medium,419,0.679199688,Environment 100
20-05-2024 18:22,14,279,7,18,11,0.560059016,Medium,449,0.907245565,Environment 26
16-05-2024 07:22,9,195,0,48,5,0.40036929,critical,437,0.908561771,Environment 107
18-05-2024 15:20,18,499,2,31,0,0.788566255,low,239,0.61988461,Environment 80
13-05-2024 09:09,14,284,4,47,19,0.510506967,Medium,154,0.579500011,Environment 36
16-05-2024 01:48,12,269,7,24,20,0.481895265,critical,311,0.596211255,Environment 41
15-05-2024 10:03,10,204,8,4,16,0.633867652,critical,260,0.562114272,Environment 64
13-05-2024 13:33,6,112,2,25,3,0.645164197,critical,163,0.89328852,Environment 49
20-05-2024 08:55,5,416,3,46,16,0.777327363,low,74,0.887273126,Environment 47
18-05-2024 22:08,13,230,4,14,16,0.359175515,low,235,0.598953055,Environment 40
19-05-2024 04:32,15,120,4,17,11,0.494403112,critical,83,0.698090816,Environment 12
12-05-2024 10:35,15,456,6,5,16,0.537191761,critical,448,0.587908001,Environment 105
13-05-2024 16:34,6,204,6,25,19,0.699775595,low,407,0.688978716,Environment 83
13-05-2024 13:38,19,227,9,3,7,0.585068834,critical,483,0.9003144,Environment 100
19-05-2024 13:51,11,229,0,17,0,0.64163265,Medium,98,0.787157961,Environment 46
13-05-2024 19:35,12,488,1,10,6,0.933219888,critical,312,0.915386124,Environment 98
18-05-2024 07:26,18,112,9,44,18,0.799460148,critical,318,0.621799076,Environment 61
20-05-2024 12:12,14,440,0,18,1,0.582084081,Medium,120,0.903227899,Environment 63
13-05-2024 11:59,6,230,5,42,12,0.407086089,low,400,0.768993286,Environment 44
20-05-2024 11:45,11,371,7,2,7,0.809462218,low,467,0.81300895,Environment 59
21-05-2024 07:47,9,384,6,33,16,0.580757905,critical,53,0.578574016,Environment 44
11-05-2024 20:51,7,129,6,27,16,0.411940983,critical,237,0.901480126,Environment 98
14-05-2024 08:00,17,275,5,36,15,0.580466824,Medium,378,0.727656904,Environment 72
17-05-2024 03:43,9,376,2,42,18,0.831038587,low,321,0.578907067,Environment 67
17-05-2024 05:21,13,327,3,3,1,0.703797859,low,499,0.750217578,Environment 59
21-05-2024 10:46,8,485,7,27,9,0.361564102,low,156,0.856621417,Environment 15
20-05-2024 14:05,20,243,3,26,12,0.896802708,critical,239,0.668513194,Environment 96
18-05-2024 19:54,16,320,7,19,6,0.538032485,critical,398,0.637975293,Environment 19
12-05-2024 23:47,6,250,0,6,20,0.616502958,low,453,0.748221214,Environment 92
18-05-2024 06:20,15,329,4,16,9,0.740738124,low,209,0.750624512,Environment 61
20-05-2024 20:59,10,323,6,37,14,0.379528086,Medium,271,0.94401685,Environment 86
14-05-2024 02:59,15,378,10,46,11,0.447232058,low,174,0.819710692,Environment 75
19-05-2024 23:48,15,156,6,30,18,0.714684188,low,59,0.690576508,Environment 14
17-05-2024 03:33,17,380,9,14,9,0.48667806,Medium,213,0.509159094,Environment 118
14-05-2024 19:37,15,407,10,6,15,0.682341271,critical,417,0.917992718,Environment 6
15-05-2024 02:17,7,249,9,24,18,0.614150197,Medium,317,0.713884188,Environment 90
15-05-2024 20:28,18,249,3,42,1,0.685113015,critical,493,0.644318234,Environment 78
20-05-2024 19:16,20,282,9,42,6,0.759763296,critical,252,0.576310454,Environment 12
11-05-2024 16:59,17,298,4,42,16,0.477223397,low,386,0.935827589,Environment 41
16-05-2024 19:13,7,457,1,41,1,0.642306416,low,175,0.606699336,Environment 7
20-05-2024 01:01,17,317,9,43,17,0.5510953,critical,228,0.786580183,Environment 104
13-05-2024 06:31,7,148,5,16,16,0.429570575,Medium,353,0.832679551,Environment 58
17-05-2024 17:27,14,185,8,36,16,0.543185307,Medium,443,0.597247809,Environment 104
16-05-2024 20:39,10,240,4,41,8,0.750934187,critical,259,0.531027695,Environment 49
20-05-2024 23:18,12,242,6,9,1,0.52524292,Medium,68,0.918894609,Environment 78
15-05-2024 06:52,9,465,3,38,5,0.738065468,Medium,67,0.770872808,Environment 84
16-05-2024 10:17,11,263,8,37,14,0.527389561,Medium,236,0.84079368,Environment 48
19-05-2024 22:16,13,257,5,43,6,0.306181705,low,72,0.569301914,Environment 39
18-05-2024 07:51,20,436,1,22,18,0.701077093,critical,314,0.540986694,Environment 19
16-05-2024 06:19,5,120,5,1,11,0.63116324,low,227,0.636597578,Environment 65
11-05-2024 20:17,16,393,3,42,8,0.314942558,low,373,0.887391582,Environment 110
12-05-2024 10:22,16,442,10,14,12,0.742383671,critical,239,0.570395298,Environment 16
11-05-2024 20:04,7,401,1,35,9,0.559979184,Medium,482,0.898067232,Environment 84
11-05-2024 15:13,11,118,2,20,19,0.651343946,low,268,0.870237102,Environment 64
15-05-2024 01:04,13,389,7,41,8,0.780897061,critical,500,0.520468809,Environment 81
17-05-2024 03:14,5,283,10,50,13,0.377522753,low,166,0.633981928,Environment 37
12-05-2024 16:03,15,122,10,38,3,0.523587708,critical,222,0.666565268,Environment 108
18-05-2024 20:59,18,468,7,20,14,0.378180707,critical,284,0.560950712,Environment 70
15-05-2024 09:52,17,107,10,37,6,0.652787226,low,235,0.842047846,Environment 24
14-05-2024 04:22,18,385,10,12,0,0.502906015,critical,223,0.609822894,Environment 15
20-05-2024 05:12,6,140,4,20,5,0.417398871,Medium,240,0.672483016,Environment 67
13-05-2024 02:15,6,227,3,18,1,0.561440912,low,334,0.533373834,Environment 20
20-05-2024 10:58,12,350,9,38,15,0.880173444,Medium,141,0.931087925,Environment 13
14-05-2024 23:23,7,286,8,14,5,0.74356213,Medium,485,0.770762332,Environment 48
15-05-2024 10:15,8,473,9,41,17,0.493548594,critical,216,0.620932872,Environment 92
16-05-2024 20:40,7,450,3,33,18,0.57954317,low,351,0.518258719,Environment 32
14-05-2024 02:57,11,236,3,10,0,0.496910777,critical,417,0.515522035,Environment 108
17-05-2024 16:08,16,267,5,41,10,0.818728494,critical,62,0.945620459,Environment 89
21-05-2024 13:22,6,266,0,17,4,0.436472511,Medium,77,0.864190348,Environment 103
19-05-2024 12:49,16,316,10,30,15,0.317328102,Medium,151,0.879994763,Environment 103
14-05-2024 09:41,20,468,8,44,7,0.709312216,critical,149,0.718218669,Environment 73
19-05-2024 17:17,8,376,2,41,16,0.419738247,Medium,91,0.651524754,Environment 88
13-05-2024 13:58,7,352,6,42,1,0.657462398,critical,101,0.892540728,Environment 65
17-05-2024 16:43,7,483,10,1,0,0.497263154,critical,403,0.660772369,Environment 28
16-05-2024 14:14,18,128,4,23,6,0.806437249,Medium,263,0.535885561,Environment 85
14-05-2024 18:34,11,471,5,20,15,0.678412521,low,204,0.600145263,Environment 99
12-05-2024 22:49,5,233,4,47,0,0.642628032,Medium,330,0.660691632,Environment 109
19-05-2024 12:47,15,253,5,38,7,0.59200124,low,389,0.745791706,Environment 20
15-05-2024 02:28,5,495,0,3,16,0.684477997,critical,141,0.515229265,Environment 51
13-05-2024 02:51,5,187,8,11,6,0.329404058,critical,309,0.704917481,Environment 108
18-05-2024 02:47,9,134,10,13,13,0.341177903,critical,305,0.890447038,Environment 24
19-05-2024 00:02,11,167,8,49,14,0.430750436,low,460,0.827606484,Environment 26
14-05-2024 17:57,16,117,3,11,14,0.671081688,Medium,370,0.582044164,Environment 12
13-05-2024 07:40,15,296,1,28,6,0.516321025,Medium,255,0.873795955,Environment 40
19-05-2024 12:47,7,312,8,9,1,0.370229598,Medium,470,0.556869965,Environment 83
18-05-2024 15:55,10,309,7,2,7,0.360687362,Medium,272,0.537187866,Environment 19
15-05-2024 02:18,11,461,1,37,14,0.38292379,Medium,358,0.738998025,Environment 50
16-05-2024 14:49,13,180,0,39,16,0.619023108,Medium,383,0.689597163,Environment 7
11-05-2024 20:46,16,336,8,8,17,0.906478122,critical,314,0.590768934,Environment 19
15-05-2024 16:32,20,230,9,6,20,0.85788018,critical,232,0.70739998,Environment 72
13-05-2024 10:24,17,132,1,34,19,0.539170311,Medium,269,0.74589248,Environment 106
14-05-2024 04:18,8,340,1,11,2,0.594595495,Medium,428,0.71597332,Environment 20
20-05-2024 18:09,19,217,4,10,0,0.582860196,Medium,207,0.554946598,Environment 29
20-05-2024 17:06,13,134,10,43,9,0.936831291,Medium,200,0.641117906,Environment 82
18-05-2024 19:41,9,193,1,8,8,0.324296308,Medium,489,0.551276026,Environment 19
17-05-2024 02:31,13,126,1,40,14,0.603243715,critical,451,0.601226762,Environment 78
12-05-2024 19:51,10,186,0,46,13,0.636708997,critical,272,0.571309661,Environment 38
19-05-2024 22:34,11,157,10,20,8,0.812519154,Medium,184,0.730744665,Environment 31
17-05-2024 11:59,7,351,3,35,0,0.891809681,low,405,0.530299246,Environment 22
17-05-2024 11:04,12,239,8,19,13,0.456015132,low,182,0.872326303,Environment 98
18-05-2024 00:36,9,111,10,47,16,0.380091784,Medium,61,0.835577152,Environment 72
14-05-2024 04:52,8,211,9,34,14,0.64880359,Medium,53,0.82607963,Environment 98
17-05-2024 19:05,13,341,8,22,6,0.402131157,critical,386,0.579485033,Environment 3
19-05-2024 08:15,11,413,5,9,16,0.592111775,low,141,0.518918153,Environment 58
19-05-2024 03:25,11,154,5,19,10,0.556880006,critical,458,0.721598947,Environment 30
19-05-2024 10:54,6,464,7,46,20,0.691187263,low,349,0.611307664,Environment 18
18-05-2024 10:05,20,380,3,8,6,0.85899236,critical,449,0.804326076,Environment 39
21-05-2024 10:30,17,143,2,48,6,0.795031724,Medium,462,0.666617472,Environment 106
17-05-2024 10:16,14,141,8,41,18,0.374284907,low,354,0.941591049,Environment 38
17-05-2024 07:37,9,365,3,12,2,0.733121442,low,175,0.693867286,Environment 103
11-05-2024 17:52,18,110,8,21,14,0.480263447,critical,64,0.944272287,Environment 85
21-05-2024 02:57,5,479,2,38,11,0.594853589,low,234,0.549302692,Environment 93
12-05-2024 23:33,15,222,7,37,16,0.826429765,low,124,0.916740293,Environment 105
20-05-2024 09:49,17,478,5,33,16,0.762222783,Medium,124,0.724616668,Environment 14
17-05-2024 23:25,19,235,4,22,1,0.355114539,Medium,421,0.703645426,Environment 78
13-05-2024 12:25,14,285,0,24,14,0.888644189,critical,276,0.947899412,Environment 58
13-05-2024 01:37,16,127,10,37,19,0.375187428,Medium,271,0.872499375,Environment 32
20-05-2024 00:40,5,222,4,2,10,0.434772308,critical,372,0.867503806,Environment 31
16-05-2024 20:42,10,499,4,45,3,0.91700692,low,363,0.655347184,Environment 73
11-05-2024 19:49,18,452,4,6,13,0.51978249,Medium,106,0.753758132,Environment 111
13-05-2024 09:37,7,246,6,11,1,0.422846886,low,161,0.540299467,Environment 63
14-05-2024 17:48,13,256,2,27,16,0.735121374,critical,242,0.913999518,Environment 20
17-05-2024 07:15,7,221,2,2,12,0.57047353,Medium,498,0.821014447,Environment 98
14-05-2024 20:26,17,168,3,45,12,0.609808845,Medium,191,0.530381635,Environment 17
18-05-2024 02:58,9,419,10,26,9,0.680119877,low,66,0.657393426,Environment 97
12-05-2024 20:12,13,488,6,50,0,0.378467036,low,271,0.588259881,Environment 107
17-05-2024 06:43,16,336,1,49,10,0.849016367,Medium,161,0.90718493,Environment 120
16-05-2024 01:42,18,131,1,22,10,0.676847918,Medium,384,0.661516056,Environment 119
16-05-2024 03:17,13,412,5,18,14,0.7045533,critical,429,0.70784897,Environment 107
12-05-2024 16:27,20,473,8,23,3,0.849744988,low,358,0.504629546,Environment 88
16-05-2024 12:20,14,457,3,22,13,0.721221142,low,442,0.778157074,Environment 5
13-05-2024 15:28,9,108,9,37,19,0.87570127,low,336,0.556986964,Environment 52
12-05-2024 03:14,6,253,9,48,0,0.46723761,critical,61,0.825185648,Environment 104
16-05-2024 11:57,11,498,4,38,17,0.618915341,Medium,161,0.694007091,Environment 49
17-05-2024 00:13,5,207,2,13,3,0.911292046,low,365,0.699174414,Environment 105
17-05-2024 12:35,15,483,1,37,19,0.557314122,low,302,0.691543846,Environment 92
16-05-2024 03:32,18,343,9,34,12,0.935815726,critical,304,0.739807723,Environment 36
13-05-2024 03:43,12,344,10,27,14,0.884551597,Medium,146,0.733172153,Environment 23
15-05-2024 22:44,20,190,4,40,6,0.617044035,critical,498,0.893360816,Environment 70
16-05-2024 07:35,6,477,9,49,10,0.534531249,low,168,0.745294544,Environment 50
20-05-2024 16:14,6,349,2,15,6,0.792113125,Medium,100,0.577103479,Environment 112
15-05-2024 18:39,14,487,6,40,2,0.462823717,low,449,0.635883123,Environment 46
14-05-2024 05:35,6,237,7,38,11,0.491921258,Medium,336,0.720061743,Environment 106
14-05-2024 21:51,10,196,4,10,13,0.916019951,critical,298,0.902729339,Environment 60
17-05-2024 11:47,14,116,0,12,11,0.605472992,critical,126,0.65859175,Environment 38
11-05-2024 15:38,11,334,3,18,11,0.328788942,low,389,0.935109162,Environment 42
18-05-2024 19:54,13,432,8,26,6,0.725554494,low,40,0.73930043,Environment 96
17-05-2024 17:13,11,384,2,20,3,0.616029965,critical,131,0.699392739,Environment 10
15-05-2024 01:43,15,283,0,42,11,0.839567816,critical,100,0.579614105,Environment 25
12-05-2024 10:41,8,182,4,41,8,0.544896541,low,257,0.571874559,Environment 97
16-05-2024 14:09,19,377,8,16,17,0.840480245,Medium,241,0.887978997,Environment 44
16-05-2024 11:32,6,438,0,35,16,0.652138477,critical,322,0.92271603,Environment 21
11-05-2024 16:54,6,341,2,49,6,0.828600325,low,269,0.750248477,Environment 109
18-05-2024 09:03,11,407,10,6,6,0.467531768,Medium,303,0.896201653,Environment 64
13-05-2024 07:17,11,494,4,14,6,0.601773808,critical,437,0.619563511,Environment 22
16-05-2024 12:45,14,206,7,15,13,0.522639027,low,474,0.886779616,Environment 23
18-05-2024 05:07,7,384,3,23,17,0.727751478,Medium,185,0.712699561,Environment 118
15-05-2024 21:15,20,412,0,10,6,0.327795476,low,240,0.843030413,Environment 16
17-05-2024 23:51,7,436,2,50,6,0.925312211,Medium,498,0.938983796,Environment 48
20-05-2024 05:07,16,386,10,16,15,0.857709135,Medium,433,0.596479081,Environment 87
12-05-2024 09:04,16,270,10,1,15,0.626148802,low,268,0.503367352,Environment 116
12-05-2024 08:06,15,128,7,17,3,0.407225977,critical,363,0.664084115,Environment 68
17-05-2024 06:28,7,463,5,25,2,0.428009067,Medium,63,0.553319436,Environment 55
19-05-2024 23:50,6,218,7,23,1,0.734700197,Medium,168,0.544604337,Environment 99
15-05-2024 21:03,11,377,5,25,4,0.919171753,Medium,472,0.800641337,Environment 16
14-05-2024 23:06,12,223,7,21,10,0.774616766,Medium,387,0.691262127,Environment 108
20-05-2024 18:28,9,295,4,49,17,0.322508493,Medium,406,0.697624951,Environment 28
16-05-2024 02:52,11,289,8,11,14,0.839888195,Medium,331,0.508867989,Environment 31
20-05-2024 04:43,9,327,4,24,19,0.535803174,low,73,0.522878921,Environment 14
21-05-2024 10:37,18,210,4,30,10,0.657624156,low,459,0.691003794,Environment 91
