Organisation,Environment,Project,Repo_Name,Action,Commit ID,Commit Timestamp,Developer ID,Lines Added/Deleted,PR ID,PR Status,Pipeline ID,Pipeline Status,Pipeline Duration,Pipeline Start Timestamp,Pipeline End Timestamp,Deployment ID,Deployment Timestamp
Supply Chain,Dev,Project1,Repo5,Push,bb9f939e-5cdc-4abe-a3a8-397f4d79dc33,2022-06-16 14:48:47,9c9a00af-1ea0-45f7-8569-f6b08568e86e,242,9524d735-7bf5-495c-bb24-b64c1fde825e,Closed,79ef4595-0479-49bf-839f-9b81d6f9d92f,success,114,2024-05-20 16:57:46,2024-05-20 18:51:46,d79ae2f0-7fb4-4f76-9eb7-5948236a1dbb,2024-03-30 20:10:42
Tech,Stag,Project3,Repo2,Merge,2da08412-6f76-43da-95c0-6c1ee287befb,2023-03-10 19:21:01,a0054424-faca-4534-a38e-fa12ff4b1be4,85,d33c612d-2203-4c1f-b07d-0afef62ae061,Merged,6fad503e-010b-4d9d-b490-7a1254ffeebe,success,101,2023-07-04 10:25:56,2023-07-04 12:06:56,e044d3a2-3f01-4600-942c-5974f230d803,2023-11-10 02:07:08
Digital,Dev,Project3,Repo3,Merge,6606e5f8-58a7-41e5-b894-5d739e6d7ed9,2022-09-18 22:08:20,b36df121-c574-4e61-a21d-5a0a92669292,621,e068bf06-d5f4-45e5-bd11-d7c4bfb1d001,Open,e70a21e2-4bb1-4915-a805-7a618e29ace8,success,88,2024-03-18 23:25:01,2024-03-19 00:53:01,96c49870-121b-4756-9c99-8e09c396d3bd,2023-07-10 14:22:48
Digital,Dev,Project3,Repo4,Push,e9470588-4010-46e1-8238-03a28af5dc93,2023-09-01 05:54:56,2f08df7f-9962-41f9-8f1c-0a50c518f090,904,1cb9bf27-b1d2-410f-90b5-1b8d610f7373,Closed,5d25e6bf-85d8-4491-b480-09d771e60be8,failure,27,2023-10-13 02:04:03,2023-10-13 02:31:03,6ff1a881-d43e-4325-809a-b73a745e9de9,2024-04-25 08:58:38
Tech,Dev,Project1,Repo1,Merge,accc0ec0-58d9-4cd4-ac97-07d2c346dec4,2023-02-23 19:19:29,bdfedbdd-b50e-41a8-88dc-969bb06bdf48,619,0d932789-2d95-4bf6-98a4-a2dfd2267ff5,Merged,eb6d4bc5-b40b-4c6c-88a8-5eeccf15f16c,success,55,2023-08-18 08:18:28,2023-08-18 09:13:28,c9674ab7-e87b-48d6-97eb-186fa3c09ec2,2023-11-09 03:00:57
Tech,Prod,Project3,Repo3,Merge,84c03641-1e5e-4546-9f41-1671a090e355,2023-01-13 15:16:11,d0138da0-576d-4a8b-9987-26da84309473,923,833549f7-f00d-432e-9dcf-3263e78db524,Open,4a1e7f30-4716-442e-ae8c-38cd570f4531,failure,101,2023-09-14 06:39:46,2023-09-14 08:20:46,017c29ac-56fb-4415-9d9a-9f88b9a890c0,2024-01-11 17:57:33
Supply Chain,Stag,Project2,Repo4,Push,ff12189d-d821-4dbc-bf9f-2b7ec503f26f,2023-03-16 22:06:07,711d83a7-cd5f-4201-825d-774583154615,467,1416f91e-366e-4761-bcdc-ea18e2703a9f,Open,2b74a09c-8056-466c-8e01-afd138009696,success,89,2023-05-29 23:02:02,2023-05-30 00:31:02,c7e895da-15f7-4aee-aee9-808b106c2e7b,2024-04-05 09:19:44
Supply Chain,Prod,Project3,Repo4,Push,0a3a461d-3459-45c6-b1c4-9c0f832ba695,2022-11-02 18:08:07,fe2a3d7e-789f-4bfa-85f9-53a609702aea,520,d77bc204-9248-4d90-b859-a785576df64c,Open,909e97a7-4002-4a25-ad01-16c1ea32941c,failure,82,2023-12-25 22:56:44,2023-12-26 00:18:44,9e65d656-7780-4670-a6dd-7cc864ce9224,2024-01-05 17:22:11
Tech,Dev,Project2,Repo5,Push,6bc7c8e0-5958-405e-800c-f2f9224174bd,2024-02-23 01:46:10,38a26041-4000-4951-98f6-c8c5cef9a366,692,ca289b72-c79c-41d0-97f2-2381296c36a3,Merged,6bd81720-2ab3-48b3-a290-7d22f78ed946,success,77,2023-06-16 12:27:18,2023-06-16 13:44:18,4fc5d66f-bf02-487b-aa12-edad2a1b5a7a,2024-05-09 20:17:19
Supply Chain,Dev,Project1,Repo2,Merge,ead679d6-1dd8-4cdf-bb73-d06cbddce45b,2023-02-28 06:47:36,c4c2521e-7689-4244-8e94-7ca24e23933c,475,3d05ba00-aac0-4b5c-b089-8f36c5e05846,Open,9f17a0b6-50af-4077-8f3d-dc58acb96911,failure,57,2024-02-27 17:44:58,2024-02-27 18:41:58,fc6802c0-743a-4366-9db4-148b9558286d,2024-04-03 12:58:04
Digital,Dev,Project2,Repo1,Merge,ba2487bd-d749-4027-a856-a0e658b20bdd,2023-06-01 18:02:43,25351e23-c9bd-4b70-bb49-ae965d69f161,621,1c41755c-bdcb-47e4-ad19-b6b3a5568da7,Merged,3c92efcb-ae9e-4807-b499-c38284072fc4,success,80,2023-10-22 06:27:45,2023-10-22 07:47:45,93b11821-0ac7-48b3-9003-e7cf2478609a,2023-11-03 15:20:59
Digital,Stag,Project2,Repo2,Merge,7894535c-9e4e-427d-ab7f-d9eb8665bb7e,2022-08-03 00:35:25,02c0db8d-fac1-48f1-8240-a8c50657f211,771,3a122a7b-008a-4d47-aee7-af2539fd09ce,Closed,7a0f7554-d5d7-45b5-b45f-d8bea0839876,failure,81,2024-03-18 07:46:01,2024-03-18 09:07:01,8d2e9b87-c0ae-4f60-a74c-0c990254de4d,2023-10-14 14:46:35
Digital,Dev,Project2,Repo1,Push,ab1a047e-c648-4426-aa68-2af2f40912f6,2023-03-14 01:55:07,e0078d46-fd3a-4d71-bc01-b1e9f976f3ab,423,360f84b9-6eb9-4aed-b567-b998492df490,Open,154ffd0c-e062-409d-985d-d7a0bd55ad55,failure,17,2023-09-10 21:10:33,2023-09-10 21:27:33,0eed5095-17d1-4104-b2c7-398df5e8f118,2023-07-02 07:30:20
Tech,Dev,Project1,Repo3,Push,8f16981c-4d7c-4f53-8432-6d731663a7b6,2023-04-02 07:10:16,55791867-40f9-4627-94ad-2e88861b880a,14,eaa68a91-9b35-4511-8f3c-9be8209a1646,Closed,4ae1d8e4-16be-4f11-b8d8-98907e363fc4,failure,70,2024-04-10 22:05:07,2024-04-10 23:15:07,0965cd46-8c7d-4f24-b534-08151d213cb0,2023-06-18 08:46:55
Supply Chain,Stag,Project3,Repo3,Push,8a35d5d2-d5df-465d-9684-f52b75cd1f50,2022-08-25 13:25:08,d154bbf7-c2a2-4342-a808-858207902f41,793,06bceef7-c009-412c-9b1b-21719eb96cae,Closed,862f3ec2-21cc-4e7a-b32b-8bb132947ceb,failure,106,2023-08-15 12:47:34,2023-08-15 14:33:34,a67e0d0e-2eeb-4331-949b-40f797a36d20,2023-09-15 20:44:27
Supply Chain,Stag,Project3,Repo4,Push,d9eaf8e1-c407-418f-a1e1-3179a9b35bdf,2023-11-26 01:15:05,48e40c9a-51a6-4e92-8969-f6c8d69694a1,555,e2ecd83e-b745-4764-99cc-aeba6e8b8592,Merged,6acb7fbb-d35a-402e-86cd-6fb3a0c279a8,success,27,2023-07-30 02:20:22,2023-07-30 02:47:22,3d31213d-fa03-47e6-ad7a-a3822995a131,2024-01-02 01:15:47
Digital,Prod,Project1,Repo3,Merge,7ed48656-6eda-4583-a2d0-c51c7c8cc934,2023-12-19 00:23:07,55791867-40f9-4627-94ad-2e88861b880a,704,d749c2c6-4ba5-40e7-9590-a026610bec3e,Closed,576a5c29-da60-4844-b98f-08c2cdde6e7c,success,9,2024-01-06 01:33:02,2024-01-06 01:42:02,79cc74a6-aee3-4634-a9df-8761b646954f,2024-01-30 17:44:05
Supply Chain,Prod,Project2,Repo4,Merge,9eaeb04d-82f6-48e0-9803-d76485e546d1,2023-12-15 04:22:19,bdfedbdd-b50e-41a8-88dc-969bb06bdf48,844,c9172473-afaa-4a1b-bc0b-3b3b89b1f379,Closed,330756a6-6b11-4994-a462-a938251ed3a0,success,63,2024-03-07 03:25:37,2024-03-07 04:28:37,a858c530-83bc-441a-85d7-7a6c1cde065b,2024-04-18 02:18:42
Supply Chain,Stag,Project1,Repo4,Push,d7575e44-a591-436e-989b-33299f446beb,2022-09-29 02:35:17,02c0db8d-fac1-48f1-8240-a8c50657f211,885,bd00320d-268f-40a5-b73b-1b17948edbd2,Open,2cfe5ce5-1101-402d-ad6e-b3f9ed0518f7,success,9,2024-02-16 01:12:37,2024-02-16 01:21:37,70a9fd16-38a9-4009-8f50-795db8e97d6e,2024-03-31 15:59:55
Supply Chain,Prod,Project3,Repo4,Merge,a52963ef-9984-4cb0-ab6d-089d56f528ce,2024-01-21 10:38:58,d154bbf7-c2a2-4342-a808-858207902f41,904,a4e14416-7596-47e7-9e4e-96d695107457,Open,878ca122-a24c-485a-a8dd-e033baeb613a,success,76,2023-12-24 05:14:26,2023-12-24 06:30:26,2f8dbae3-b243-468a-ae9f-6673a4fcb249,2024-05-04 22:03:49
Digital,Stag,Project2,Repo4,Merge,f57a36e9-e9a5-4a22-bdbd-091c8c9b4576,2022-08-24 15:33:07,78bd80c8-36f3-4e24-9887-812364095d84,867,7401015a-0c04-4e41-b16c-0745735ce881,Closed,180ac706-0128-4f70-9554-37150aa6780b,failure,45,2024-04-10 12:59:04,2024-04-10 13:44:04,8923b160-8d5f-49d1-ab2e-1ef30307aaeb,2023-12-25 18:42:31
Tech,Stag,Project1,Repo5,Merge,51effa01-3b9b-427d-8deb-cc5a15eb9f78,2024-04-16 20:56:37,c4c2521e-7689-4244-8e94-7ca24e23933c,138,6d0a7c9e-bbf7-4509-a644-6c390b03a46e,Closed,2e66de78-e021-460d-83cb-a63a7fd7f10d,failure,101,2024-04-29 03:41:37,2024-04-29 05:22:37,c536fde9-78fa-42fd-9128-ffefe8213977,2023-06-24 19:17:21
Digital,Stag,Project3,Repo2,Merge,3e8a5ac1-5502-4079-ad46-e2868e0ac7d7,2023-12-13 18:26:12,df615c6e-da65-468e-8351-dcc78050a8c1,652,f74c3305-58db-46a2-accf-9f2894ab668c,Closed,5bb6b089-f90f-47c7-a8fe-2d51e1b36599,success,66,2023-12-07 18:19:49,2023-12-07 19:25:49,cb226dfc-25d5-4357-9b59-29e689a81224,2023-06-21 22:00:07
Tech,Prod,Project2,Repo1,Merge,bbef7081-08a7-4d96-9e81-eb3bf419c795,2024-03-09 16:53:04,df615c6e-da65-468e-8351-dcc78050a8c1,236,0a8cff1c-27ec-4a39-9ee3-5ab7b98fc54c,Merged,1dd4b96a-539d-4801-ac82-7f9feb440566,failure,93,2023-08-02 15:29:00,2023-08-02 17:02:00,454afacd-6264-4644-83ff-ead4428a7fe0,2024-03-14 04:22:28
Digital,Stag,Project3,Repo4,Merge,db6bdaf4-8833-40df-97ae-68bf18d0ebc5,2023-05-12 10:26:15,748da52d-1d41-4a6a-bbc9-d4ad449fce98,369,66ab205c-5973-48c8-a7c9-612e6dd29c1e,Open,b50e9052-9be0-497f-beb3-c957dc76b7bc,failure,26,2024-04-05 22:55:13,2024-04-05 23:21:13,05eb41d8-f670-431f-b2e0-bc19f5fee4e6,2023-07-30 22:22:41
Digital,Dev,Project3,Repo5,Merge,9f0245df-fb17-43a3-8054-b69fb012fecf,2023-02-21 08:09:55,921fe87c-4145-4e15-8671-9444f6078f8c,389,578ba2af-b405-4f7c-a1d6-8be9b8a538ff,Open,7c7701af-83f0-40f8-aac7-c2bd34cb0caa,success,83,2023-06-08 10:49:51,2023-06-08 12:12:51,3ddc72ac-8510-4998-92ca-310488622185,2024-02-03 13:52:04
Digital,Dev,Project3,Repo4,Merge,99e4dc55-dcc4-41ec-b729-8203a3dbd580,2024-02-05 04:07:44,2f37a6f6-9aa5-4418-ab9c-81aee7f254af,208,8394aaea-8f02-4a82-95e9-b497eacb3223,Closed,840054c4-e675-44ec-b695-f35c05250500,failure,114,2023-06-20 08:21:10,2023-06-20 10:15:10,98248fbd-8b62-4243-a6b0-faf47ee36b8c,2023-08-12 05:46:42
Tech,Dev,Project2,Repo4,Push,0bafd9ce-7d02-4b6a-ad75-829e857226c5,2023-02-02 12:30:27,1f99b539-da55-476c-a677-cefa23d277d9,543,5379a891-fe3d-4e4b-8a21-2e540c385a92,Closed,8a975412-11b2-4ade-beb2-1b37adf3bfc0,failure,83,2023-10-29 08:18:35,2023-10-29 09:41:35,48089741-b84c-46c3-a0dd-2fb37c6cbebd,2024-03-15 17:44:35
Digital,Dev,Project3,Repo5,Push,fe818b5f-9d63-4246-b0df-ef839642f916,2023-02-06 13:16:54,1f99b539-da55-476c-a677-cefa23d277d9,546,8ddb5d03-27a8-4dd1-b2b4-993e0a6bb1d9,Open,771252d5-dcc9-4611-aaf3-e5f478e31962,success,119,2023-10-08 17:25:25,2023-10-08 19:24:25,72e1e9ea-8538-44c2-9fb6-831bd9ead35d,2023-10-04 08:43:05
Supply Chain,Dev,Project3,Repo3,Push,8b40514f-2fd5-43c5-8745-5d28a61c49c4,2022-10-06 13:35:37,02c0db8d-fac1-48f1-8240-a8c50657f211,894,4d8fe793-4f32-4a2d-9353-6f16c9d14bd8,Open,f4b88a48-bebf-4f95-8201-f14031176486,failure,14,2024-05-11 12:37:28,2024-05-11 12:51:28,84402197-2b99-4cec-9ca6-219636ba50b0,2024-05-05 15:38:10
Digital,Stag,Project2,Repo4,Merge,d092b35f-f043-4f2b-9c03-4e4968222f7e,2023-04-20 17:51:09,43b7c551-2093-4b73-a7f5-a0a0f5504928,357,b7a59d64-09ec-4933-b28a-2ec053b1b387,Closed,8cc6625e-3950-4cca-bfee-c9947ef461e5,success,89,2024-02-07 00:40:15,2024-02-07 02:09:15,ac93ee5a-cfd1-4931-82db-f7ce7a232086,2024-03-07 16:58:22
Digital,Prod,Project1,Repo1,Merge,6d667d3c-88b8-4a4f-9b5c-adbacc9a5932,2023-11-29 07:10:26,66998e57-6c9d-4b7f-87d8-9613ca06ea92,689,7e03fb56-ff15-4368-b858-6852fbc8b550,Merged,91efa090-c885-41ed-a960-4487cd273acb,success,107,2024-03-22 01:17:05,2024-03-22 03:04:05,7b7c221d-0e78-40e6-95ea-5f070609c067,2023-06-09 07:58:09
Digital,Prod,Project3,Repo5,Merge,d4499964-07e4-473f-89e4-f4746cc5733c,2023-07-13 03:52:55,9b102616-661a-442c-a001-be1e8f39aa48,781,34d21ec5-3250-4b63-ba19-a1477a3b5cba,Closed,780a9d4c-5812-48ed-97e9-668fa5444a0c,success,38,2023-09-27 06:49:24,2023-09-27 07:27:24,e50371c5-3fc4-4c1d-aeda-f51439574f6c,2024-02-18 02:25:49
Supply Chain,Stag,Project2,Repo3,Merge,423d6231-485c-4d17-89f9-6cedd54c9e4d,2023-11-30 01:48:50,831a7139-af02-453f-8c3f-dded642e8c25,306,dc498567-d075-40ba-90da-8d325bc75267,Merged,a5307f8b-749b-42ea-8dc4-cbec5af39e7f,failure,27,2023-07-01 16:06:03,2023-07-01 16:33:03,e3b28fd9-9ac1-429e-9441-64e4aa8f16ab,2024-01-20 16:52:24
Tech,Prod,Project2,Repo1,Push,d676305d-5297-47dd-83ef-d84251274aa6,2024-01-16 00:04:22,ad79da6d-7bf9-4406-bb49-43eeee869c6d,684,0721e8dd-e815-472c-a89a-49358db99296,Open,cc7fe4e3-5321-4c29-bc55-dfd024821757,success,11,2023-06-10 12:37:15,2023-06-10 12:48:15,1afafb19-f367-4c42-80ca-663b3835fd1c,2024-04-14 11:26:46
Digital,Stag,Project1,Repo1,Push,90c69beb-b6f5-43f7-9c46-12d6250f061f,2023-02-20 12:08:27,849bb371-62fe-4881-8dd9-2ea48e259b94,677,3c72200a-ecb3-4bc4-b093-1a4a1473a94a,Open,13265f5a-81a7-4d07-b627-2eebc5ea6b65,failure,52,2023-07-12 13:40:04,2023-07-12 14:32:04,8603639f-7b43-4f7d-a479-5755cbfe2e43,2024-04-13 17:17:50
Digital,Dev,Project3,Repo3,Merge,f5e06468-bf4e-4446-aff3-b3eed1c89562,2024-04-10 00:50:03,c4c2521e-7689-4244-8e94-7ca24e23933c,97,aa91d190-c943-4528-a981-c90b50812cce,Merged,21b96515-1f83-49ef-9cf6-9992ba7e6c9a,failure,17,2024-05-19 09:09:10,2024-05-19 09:26:10,38f35ba3-ce5a-4b8c-824b-00e3e77b1e7c,2024-02-11 18:44:24
Tech,Stag,Project1,Repo4,Push,8b49ad33-b43d-48f3-9a8d-52d1d13409f1,2022-07-17 05:14:35,48e40c9a-51a6-4e92-8969-f6c8d69694a1,978,c966caa5-59d1-42b3-8116-20e880aa8bf0,Open,e05b64db-65cb-40ce-b614-52fd2100b0f2,failure,1,2023-06-14 12:06:43,2023-06-14 12:07:43,e5748df5-91f8-49c4-9c07-4a043bac32a5,2024-02-19 18:11:26
Supply Chain,Dev,Project2,Repo1,Push,33881e46-e0e3-4223-8430-66613172aec1,2023-11-08 19:25:59,a50fbc1b-0927-486a-9726-d38e22110c7b,288,eb1f5bd2-f18a-4b9a-8984-fcf6a08e279c,Open,b4d1f922-41e5-4ca0-89f1-e04b144db3d3,failure,2,2023-07-31 00:22:32,2023-07-31 00:24:32,a97b2e67-490b-432c-8409-b795cd478d17,2023-10-28 00:35:31
Tech,Dev,Project1,Repo2,Merge,42b71e4d-2d91-4a29-b055-51f4ba98dda8,2023-08-02 15:35:47,a0054424-faca-4534-a38e-fa12ff4b1be4,505,c7ce2e46-09a4-42b7-a609-8576353e91ba,Open,8a4c0735-45d5-496d-92c9-3417fff9a43c,success,98,2024-01-04 07:19:56,2024-01-04 08:57:56,9725eee8-ad8d-4b01-ae5c-7bb1522230aa,2023-11-19 20:58:18
Digital,Prod,Project2,Repo5,Push,31c9e363-83bc-47d9-b3e4-baafe8ae46f2,2022-10-30 05:12:26,5ec25369-f637-4138-9ede-1159204e2c74,341,bc35199f-32f0-45b6-9baf-a7d23df47667,Open,7167524d-b19a-41e0-b44d-da73ad07b867,failure,98,2023-06-20 18:20:26,2023-06-20 19:58:26,2066e1b7-6fca-48ed-99ed-2b437802d8e9,2023-10-23 09:39:59
Digital,Stag,Project3,Repo2,Push,a5c2215a-cafe-4f2a-9d83-9442d44f4116,2022-09-25 23:46:00,4752adf5-1fcc-40a7-98c7-739c9b3ca196,396,937a1300-7fb1-4d81-ad05-0297b15fd1b7,Merged,05c098d1-c972-48b6-848e-4b8013ae4264,success,112,2023-11-20 14:00:48,2023-11-20 15:52:48,353b7441-b6b6-40be-bd31-8757637332f5,2023-09-05 06:02:31
Tech,Stag,Project1,Repo2,Push,e1732019-c7cc-49ca-8fcd-895e9f2e312b,2023-12-15 22:29:27,f82f6163-40f2-4077-a763-41252aef2a91,256,bef48b98-d091-4993-8f89-a7be6e6253ca,Closed,7b186a81-5f86-460f-9865-2ec7593b6f05,success,41,2023-10-30 16:29:31,2023-10-30 17:10:31,a3ea5cbf-db85-496c-b53c-86332fb35b65,2023-07-25 20:07:57
Digital,Dev,Project1,Repo4,Push,67806edb-5029-443d-ac8f-702928f2cc3e,2024-01-12 11:28:13,ee8cdc31-031a-4042-8499-3a4135a4dcfa,475,96a6f1aa-53d3-4005-ac9d-e70125c01683,Closed,4a4ea857-a2fb-4cde-b87c-ef9b880c06b3,failure,102,2023-08-19 17:52:50,2023-08-19 19:34:50,70ded368-4cb2-4499-88ed-d0901a9b9868,2024-01-20 17:31:44
Digital,Prod,Project1,Repo4,Push,9168c60e-4661-4a33-9748-1ebf4100f9f2,2023-11-12 19:29:24,02c0db8d-fac1-48f1-8240-a8c50657f211,841,eec12f88-81a3-4cf5-90e3-6dea59769cfe,Open,572bd9bf-9ba7-42a3-9bba-fa5584ed1f28,success,47,2023-11-04 12:02:41,2023-11-04 12:49:41,0c8c1f98-2e32-44d3-8d6f-cdcaa7e91da2,2024-02-04 13:09:34
Tech,Dev,Project2,Repo2,Merge,28750389-6bd1-4018-b941-95198f870026,2024-04-05 02:30:58,4ec152e2-3302-4332-bee3-908e4ede7da5,107,4b174c7e-4138-40ec-a7f3-63eaa30dad61,Closed,94cfcfa6-8db7-444b-9bf6-8109967cd85c,success,22,2023-12-04 03:42:52,2023-12-04 04:04:52,9a593434-5764-4113-b486-04d1738f90ab,2023-11-17 16:16:30
Digital,Stag,Project3,Repo2,Merge,f18ce748-136a-4437-ad60-6c3c04f78023,2022-12-28 03:36:57,ee2be777-4fe0-4e84-905d-11320cd24750,763,d81c6edc-3f8f-470a-8752-ccd37a325d40,Open,5cb13ef2-560e-4010-8a63-4d7f09b2953d,failure,28,2024-04-10 04:52:36,2024-04-10 05:20:36,afe3df35-2d6f-4b70-98d9-9f7cd3e53f0b,2023-08-15 02:04:23
Tech,Dev,Project1,Repo5,Push,7a8dd0c1-dbd5-4088-ba02-162f431bc416,2022-09-08 20:08:55,2f37a6f6-9aa5-4418-ab9c-81aee7f254af,447,891396f3-7f01-44b2-8636-be81f86d0331,Merged,8a5189f9-c85b-44d1-a5a3-d747a598e681,success,34,2024-04-25 10:53:10,2024-04-25 11:27:10,dcf76abe-137e-4f49-8166-65ed0200441a,2024-01-04 05:50:26
Supply Chain,Stag,Project2,Repo4,Push,37fd9a11-5425-40d5-afbe-5431666e0193,2022-11-27 15:27:35,c6306e4d-1994-4b8c-af92-5dc68e111610,773,56c3e392-a2e3-466f-93a6-e155d7a0b8ff,Merged,db8b85d0-d3b2-49d8-800d-2574ecb3bdf9,success,86,2023-09-23 22:31:16,2023-09-23 23:57:16,7d379f37-ed0e-4541-99e6-c5e1b11c7b39,2023-09-28 08:14:30
Supply Chain,Prod,Project1,Repo4,Push,81c510bb-32f3-4851-8f3b-3df177369938,2023-06-25 03:17:18,7022cc12-9667-423d-a87e-66d70ef61501,811,8d0008f9-a905-4e1b-899a-0e984a96ed2f,Merged,09514e7d-a1c2-4ab1-8d1a-4ad0a3516523,failure,91,2024-03-05 16:21:14,2024-03-05 17:52:14,3cbb903f-91cc-4169-a92a-0c24eb44de18,2024-03-11 12:21:31
Tech,Stag,Project2,Repo4,Push,f888a4c4-d143-470e-87a5-3d693b591d03,2023-06-18 11:43:59,55791867-40f9-4627-94ad-2e88861b880a,359,23bfbaaa-636e-4531-b4ca-7e39da080dbd,Merged,242a7cec-d17a-401d-b8b2-4ce6d90ac34f,failure,22,2024-04-15 05:59:59,2024-04-15 06:21:59,18fcf772-ba70-44ab-83ff-6b0cd38a2006,2023-07-10 00:26:45
Tech,Dev,Project1,Repo2,Merge,39cc2b1e-37df-4a05-9902-58eba1763df6,2022-09-26 22:48:16,3dfc6f65-bc53-4185-a59d-94a9a62ad5cd,802,4c6baddc-cf38-4598-a137-87fe0717e30e,Open,b9c0baf8-4dcb-436b-82bc-1529d7df8a83,success,6,2023-07-10 14:35:24,2023-07-10 14:41:24,5417de5d-7496-4134-a99a-a1b81b98f007,2023-11-02 19:33:18
Supply Chain,Prod,Project2,Repo1,Merge,69bc71fc-0de2-437e-a1ad-ca9cc972bde8,2023-07-19 16:26:46,0a43b8c5-538a-4c8b-9d51-f3a44e153b18,294,071682d8-60fb-4e8c-8d59-173163f265c7,Closed,1ef3055f-8f89-4576-bc55-cb1e03ad1461,failure,29,2023-08-31 20:06:37,2023-08-31 20:35:37,1476dd94-76b7-432b-8862-48a8fdc36b61,2024-04-13 04:09:26
Digital,Prod,Project3,Repo5,Push,fceed70a-ad1b-4c88-9869-5066de7aecb3,2022-08-07 23:08:45,95023ece-b0f6-4372-86a3-9529f58dce6e,319,a3506687-adce-4d2f-b7e4-81c0a830e7b3,Merged,212758d4-e0f9-400b-b7b1-d68c3b9d7a58,success,52,2023-11-22 11:55:55,2023-11-22 12:47:55,f30c3536-d3dc-4ef7-906b-e99409b11642,2024-02-24 21:18:23
Supply Chain,Dev,Project3,Repo1,Merge,07ddda02-b298-4950-a2ce-8a5e6f0a8ef1,2022-10-09 12:41:26,a0054424-faca-4534-a38e-fa12ff4b1be4,493,09079cf3-c5df-4b10-92ec-ea681b7bbcb7,Open,cfa32c33-068f-4b45-a096-3010bbbf1f07,failure,101,2024-03-23 16:52:40,2024-03-23 18:33:40,12292a65-3e2d-4457-add5-9794757b5ac2,2023-11-19 08:58:34
Digital,Dev,Project2,Repo2,Merge,2c8ef372-0f50-41a5-90b2-5ad63cac593b,2024-04-12 02:30:35,e5e34302-4eb9-4268-ac1e-3a15e11d0904,322,e676571f-8882-43e1-8df2-c8f3896cc88e,Closed,b60a049f-00e6-4f6c-9c59-08eef9e9c659,success,39,2023-12-23 05:19:15,2023-12-23 05:58:15,4fe75d8b-3d22-4931-a658-f614b2047507,2024-01-08 19:43:57
Tech,Dev,Project3,Repo3,Merge,0bf06e09-21e6-4b4c-9d4c-e6f6726c8ba1,2023-07-07 06:15:43,d154bbf7-c2a2-4342-a808-858207902f41,766,2def9aee-4b6c-4910-941f-be050f260800,Closed,bd932b33-ed3e-4514-a925-c69f73ba423d,failure,94,2023-11-13 17:50:38,2023-11-13 19:24:38,4d55b087-383e-468a-ac9e-dedfa8b529ec,2024-05-17 16:09:48
Tech,Prod,Project2,Repo3,Push,25a76db0-73c4-4a66-968d-6b684edf7682,2023-12-06 01:20:29,e5e34302-4eb9-4268-ac1e-3a15e11d0904,967,a24def98-f7b4-4555-9bbd-79f074d7fa7a,Merged,a1922cfd-b68d-40b7-8050-fa6bd29f9bdf,success,78,2024-01-08 22:32:39,2024-01-08 23:50:39,486b0483-edfc-4c05-9a1c-9fcb96ee62fc,2023-08-05 14:00:53
Digital,Dev,Project2,Repo5,Push,cad10ed7-d324-4ed5-a114-dc66d2d83870,2022-07-05 22:15:25,ca7433ef-e02b-47e4-93c1-8481d998476d,672,cfe8d23b-317a-48ce-a357-c53a788b07e9,Merged,3e756e42-d81e-4eb7-9196-eead5768fbfa,failure,40,2024-02-04 10:49:42,2024-02-04 11:29:42,36ca89a3-70d7-4005-a4b2-eda0ca65be7b,2023-12-18 02:46:25
Digital,Stag,Project3,Repo3,Merge,bcdc76da-ea79-4594-aabf-e02d4ac98a15,2023-11-08 22:31:39,7022cc12-9667-423d-a87e-66d70ef61501,914,7b264f85-28b8-4128-9dc2-ba773223d4a9,Merged,f60540c1-3a9b-440f-883f-b1646ed097c8,success,34,2024-05-21 17:25:44,2024-05-21 17:59:44,b9f60218-50c0-47e5-bd03-4dbf6b8fa119,2024-01-02 14:51:28
Supply Chain,Dev,Project2,Repo2,Merge,90f09385-8365-4b9c-8702-8772cb8524f1,2023-01-23 02:34:32,95023ece-b0f6-4372-86a3-9529f58dce6e,454,e60509cf-13d4-490e-ac5e-bb4dc2ca2250,Merged,85f7912b-2734-47de-a4e5-a6cf136228fc,failure,26,2023-09-08 02:51:04,2023-09-08 03:17:04,9ab78914-d7bc-4dd3-8018-fcb5b31d34c2,2024-04-30 04:32:40
Digital,Prod,Project1,Repo4,Push,336ba463-75c2-4e2e-9ee5-0d5dbaf699e3,2023-10-01 11:46:45,7bbd1559-55a7-4e77-8a3e-34d4af11ab03,694,2f5605ea-911c-4faf-9cc6-e4cfb4b023b6,Closed,0cdf9c9e-8e43-4936-8953-da27090e6086,success,33,2023-10-31 18:55:59,2023-10-31 19:28:59,fb17e4fe-d86a-4469-a578-a28befdc4323,2023-10-23 02:52:23
Tech,Prod,Project1,Repo5,Push,122c1668-43dc-48f9-883c-29107997a513,2023-07-30 09:24:55,dd39f24b-d643-4ffc-a244-79da8a4c8fcb,276,aba7d665-853f-4671-be0c-615b10f1ac7f,Closed,517e6213-eb54-4afb-b48e-a3404bccd82f,success,43,2023-10-17 15:25:03,2023-10-17 16:08:03,2fe18a40-ed41-438a-a85f-ce7ea8583654,2024-02-08 05:33:40
